Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/9           tokenizer_st_partition(llama_vocab const&, std::forward_list<fragment_buffer_variant, std::allocator<fragment_buffer_variant> >&, bool) [1072]
                0.00    0.00       3/3           void std::vector<llm_bigram_bpe, std::allocator<llm_bigram_bpe> >::_M_realloc_append<llm_bigram_bpe const&>(llm_bigram_bpe const&) [1110]
-----------------------------------------------
                0.00    0.00       8/8           common_params_parser_init(common_params&, llama_example, void (*)(int, char**)) [1156]
[1078]   0.0    0.00    0.00       8         void std::vector<common_arg, std::allocator<common_arg> >::_M_realloc_append<common_arg>(common_arg&&) [1078]
-----------------------------------------------
                0.00    0.00       2/8           void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
                0.00    0.00       6/8           bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [1066]
[1079]   0.0    0.00    0.00       8         void std::vector<char, std::allocator<char> >::_M_realloc_append<char>(char&&) [1079]
-----------------------------------------------
                0.00    0.00       7/7           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1080]   0.0    0.00    0.00       7         string_process_escapes(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1080]
-----------------------------------------------
                0.00    0.00       7/7           common_params_parser_init(common_params&, llama_example, void (*)(int, char**)) [1156]
[1081]   0.0    0.00    0.00       7         common_sampler_type_to_chr(common_sampler_type) [1081]
-----------------------------------------------
                0.00    0.00       7/7           common_params_parser_init(common_params&, llama_example, void (*)(int, char**)) [1156]
[1082]   0.0    0.00    0.00       7         common_sampler_type_to_str[abi:cxx11](common_sampler_type) [1082]
-----------------------------------------------
                0.00    0.00       1/7           llama_new_context_with_model [80]
                0.00    0.00       1/7           llama_load_model_from_file [18]
                0.00    0.00       2/7           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       3/7           ggml_backend_dev_by_type [257]
[1083]   0.0    0.00    0.00       7         ggml_backend_cpu_device_get_type(ggml_backend_device*) [1083]
-----------------------------------------------
                0.00    0.00       6/6           llm_tokenizer_bpe_session::add_new_bigram(int, int) [1077]
[1084]   0.0    0.00    0.00       6         llama_vocab::find_bpe_rank(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const [1084]
-----------------------------------------------
                0.00    0.00       3/6           void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
                0.00    0.00       3/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
[1085]   0.0    0.00    0.00       6         void std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [1085]
-----------------------------------------------
                0.00    0.00       6/6           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1086]   0.0    0.00    0.00       6         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1086]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
[1087]   0.0    0.00    0.00       6         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [1087]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
[1088]   0.0    0.00    0.00       6         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [1088]
                0.00    0.00       3/22          std::__detail::_Scanner<char>::_M_scan_in_bracket() [1057]
                0.00    0.00       3/32          std::__detail::_Scanner<char>::_M_advance() [1051]
                0.00    0.00       3/3           void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
[1089]   0.0    0.00    0.00       6         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [1089]
                0.00    0.00       6/25          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [1056]
-----------------------------------------------
                0.00    0.00       1/5           llm_load_hparams(llama_model_loader&, llama_model&) [1165]
                0.00    0.00       4/5           llm_load_vocab(llama_model_loader&, llama_model&) [19]
[1090]   0.0    0.00    0.00       5         bool llama_model_loader::get_key<bool>(llm_kv, bool&, bool) [1090]
                0.00    0.00       5/522         format(char const*, ...) [997]
                0.00    0.00       5/49          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1049]
                0.00    0.00       5/58          gguf_find_key [228]
-----------------------------------------------
                0.00    0.00       5/5           llm_load_hparams(llama_model_loader&, llama_model&) [1165]
[1091]   0.0    0.00    0.00       5         bool llama_model_loader::get_key<float>(llm_kv, float&, bool) [1091]
                0.00    0.00       5/522         format(char const*, ...) [997]
                0.00    0.00       5/49          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, llama_model_kv_override> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1049]
                0.00    0.00       5/58          gguf_find_key [228]
                0.00    0.00       2/158         gguf_get_kv_type [223]
                0.00    0.00       2/2           gguf_get_val_f32 [279]
-----------------------------------------------
                0.00    0.00       2/5           unicode_regex_split_custom_llama3(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<unsigned long, std::allocator<unsigned long> > const&) [1133]
                0.00    0.00       3/5           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
[1092]   0.0    0.00    0.00       5         void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_append<unsigned long const&>(unsigned long const&) [1092]
-----------------------------------------------
                0.00    0.00       4/4           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1093]   0.0    0.00    0.00       4         postprocess_cpu_params(cpu_params&, cpu_params const*) [1093]
                0.00    0.00       1/1           cpu_get_num_math() [1145]
-----------------------------------------------
                0.00    0.00       1/4           ggml_backend_cpu_buffer_type [250]
                0.00    0.00       1/4           ggml_backend_cpu_init [288]
                0.00    0.00       1/4           ggml_backend_cpu_buffer_from_ptr [287]
                0.00    0.00       1/4           ggml_backend_reg_count [246]
[1094]   0.0    0.00    0.00       4         ggml_backend_cpu_reg_get_device(ggml_backend_reg*, unsigned long) [1094]
                0.00    0.00       1/1           ggml_backend_cpu_device_context::ggml_backend_cpu_device_context() [1199]
-----------------------------------------------
                0.00    0.00       4/4           llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [105]
[1095]   0.0    0.00    0.00       4         llama_data_write_file::write(void const*, unsigned long) [1095]
-----------------------------------------------
                0.00    0.00       4/4           gguf_data_to_str(gguf_type, void const*, int) [981]
[1096]   0.0    0.00    0.00       4         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [1096]
-----------------------------------------------
                0.00    0.00       4/4           unicode_regex_split(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1124]
[1097]   0.0    0.00    0.00       4         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_append<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1097]
                0.00    0.00       4/733         void std::vector<double, std::allocator<double> >::_M_realloc_append<double const&>(double const&) [993]
-----------------------------------------------
                0.00    0.00       1/4           bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [1066]
                0.00    0.00       3/4           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
[1098]   0.0    0.00    0.00       4         std::__detail::_Scanner<char>::_M_scan_normal() [1098]
-----------------------------------------------
                0.00    0.00       4/4           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
[1099]   0.0    0.00    0.00       4         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [1099]
                0.00    0.00       1/32          std::__detail::_Scanner<char>::_M_advance() [1051]
                0.00    0.00       1/1           std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::pop_back() [1216]
                0.00    0.00       1/1           std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [1233]
-----------------------------------------------
                0.00    0.00       3/3           ggml_backend_buffer_free [217]
[1100]   0.0    0.00    0.00       3         ggml_backend_cpu_buffer_free_buffer(ggml_backend_buffer*) [1100]
-----------------------------------------------
                0.00    0.00       3/3           llama_new_context_with_model [80]
[1101]   0.0    0.00    0.00       3         ggml_backend_cpu_buffer_type_get_name(ggml_backend_buffer_type*) [1101]
-----------------------------------------------
                0.00    0.00       1/3           llama_new_context_with_model [80]
                0.00    0.00       2/3           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
[1102]   0.0    0.00    0.00       3         ggml_backend_cpu_device_get_buffer_type(ggml_backend_device*) [1102]
-----------------------------------------------
                0.00    0.00       1/3           alloc_tensor_range [119]
                0.00    0.00       1/3           ggml_gallocr_reserve_n [95]
                0.00    0.00       1/3           llama_output_reserve(llama_context&, unsigned long) [1007]
[1103]   0.0    0.00    0.00       3         ggml_backend_cpu_buffer_type_alloc_buffer(ggml_backend_buffer_type*, unsigned long) [1103]
                0.00    0.00       3/705         ggml_aligned_malloc [195]
                0.00    0.00       3/183         ggml_backend_buffer_init [219]
-----------------------------------------------
                0.00    0.00       1/3           ggml_tallocr_new [323]
                0.00    0.00       1/3           ggml_gallocr_new_n [319]
                0.00    0.00       1/3           ggml_backend_alloc_ctx_tensors_from_buft [116]
[1104]   0.0    0.00    0.00       3         ggml_backend_cpu_buffer_type_get_alignment(ggml_backend_buffer_type*) [1104]
-----------------------------------------------
                0.00    0.00       3/3           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1105]   0.0    0.00    0.00       3         common_arg::has_value_from_env() [1105]
-----------------------------------------------
                0.00    0.00       3/3           common_params_parser_init(common_params&, llama_example, void (*)(int, char**)) [1156]
[1106]   0.0    0.00    0.00       3         common_arg::common_arg(std::initializer_list<char const*> const&, char const*, char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, void (*)(common_params&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)) [1106]
                0.00    0.00       3/524         common_params_parser_init(common_params&, llama_example, void (*)(int, char**))::{lambda(common_params&)#2}::_FUN(common_params&) [996]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [1109]
[1107]   0.0    0.00    0.00       3         std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1107]
                0.00    0.00       3/3           std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [1116]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [2047]
[1108]   0.0    0.00    0.00       3         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [1108]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::~basic_regex() [2047]
[1109]   0.0    0.00    0.00       3         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [1109]
                0.00    0.00       3/3           std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1107]
-----------------------------------------------
                0.00    0.00       3/3           llm_tokenizer_bpe_session::add_new_bigram(int, int) [1077]
[1110]   0.0    0.00    0.00       3         void std::vector<llm_bigram_bpe, std::allocator<llm_bigram_bpe> >::_M_realloc_append<llm_bigram_bpe const&>(llm_bigram_bpe const&) [1110]
-----------------------------------------------
                0.00    0.00       1/3           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*)::{lambda(LLM_TN_IMPL const&, std::initializer_list<long> const&, int)#1}::operator()(LLM_TN_IMPL const&, std::initializer_list<long> const&, int) const [115]
                0.00    0.00       1/3           llama_new_context_with_model [80]
                0.00    0.00       1/3           llama_model_loader::llama_model_loader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, llama_model_kv_override const*) [105]
[1111]   0.0    0.00    0.00       3         void std::vector<std::unique_ptr<ggml_context, ggml_context_deleter>, std::allocator<std::unique_ptr<ggml_context, ggml_context_deleter> > >::_M_realloc_append<ggml_context*&>(ggml_context*&) [1111]
-----------------------------------------------
                0.00    0.00       3/3           bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [1066]
[1112]   0.0    0.00    0.00       3         void std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_realloc_append<std::pair<char, char> >(std::pair<char, char>&&) [1112]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::basic_regex(char const*, std::regex_constants::syntax_option_type) [1114]
[1113]   0.0    0.00    0.00       3         std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
                0.00    0.00       6/32          std::__detail::_Scanner<char>::_M_advance() [1051]
                0.00    0.00       4/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_append<std::__detail::_State<char> >(std::__detail::_State<char>&&) [1068]
                0.00    0.00       3/4           std::__detail::_Scanner<char>::_M_scan_normal() [1098]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [1121]
                0.00    0.00       3/5           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_append<unsigned long const&>(unsigned long const&) [1092]
                0.00    0.00       3/3           std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [1117]
-----------------------------------------------
                0.00    0.00       3/3           __static_initialization_and_destruction_0() [1334]
[1114]   0.0    0.00    0.00       3         std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::basic_regex(char const*, std::regex_constants::syntax_option_type) [1114]
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
-----------------------------------------------
                0.00    0.00       3/3           void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
[1115]   0.0    0.00    0.00       3         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [1115]
                0.00    0.00     699/733         void std::vector<double, std::allocator<double> >::_M_realloc_append<double const&>(double const&) [993]
-----------------------------------------------
                0.00    0.00       3/3           std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [1107]
[1116]   0.0    0.00    0.00       3         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [1116]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
[1117]   0.0    0.00    0.00       3         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<char>) [1117]
                0.00    0.00       2/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_append<std::__detail::_State<char> >(std::__detail::_State<char>&&) [1068]
-----------------------------------------------
                0.00    0.00       3/3           void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
[1118]   0.0    0.00    0.00       3         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [1118]
                0.00    0.00       3/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_append<std::__detail::_State<char> >(std::__detail::_State<char>&&) [1068]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Scanner<char>::_M_scan_in_bracket() [1057]
[1119]   0.0    0.00    0.00       3         std::__detail::_Scanner<char>::_M_eat_escape_ecma() [1119]
-----------------------------------------------
                                   3             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [1121]
[1120]   0.0    0.00    0.00       3+3       std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [1087]
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [1088]
                0.00    0.00       6/6           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [1089]
                0.00    0.00       4/4           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [1099]
                0.00    0.00       3/6           void std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [1085]
                0.00    0.00       2/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_append<std::__detail::_State<char> >(std::__detail::_State<char>&&) [1068]
                                   3             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> >::_M_compile(char const*, char const*, std::regex_constants::syntax_option_type) [1113]
[1121]   0.0    0.00    0.00       3         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [1121]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [1120]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression() [1088]
[1122]   0.0    0.00    0.00       3         void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [1122]
                0.00    0.00      15/15          bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_BracketState&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [1066]
                0.00    0.00       3/25          std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char() [1056]
                0.00    0.00       3/3           std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [1115]
                0.00    0.00       3/3           std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_matcher(std::function<bool (char)>) [1118]
                0.00    0.00       3/6           void std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [1085]
                0.00    0.00       2/8           void std::vector<char, std::allocator<char> >::_M_realloc_append<char>(char&&) [1079]
-----------------------------------------------
                0.00    0.00       3/3           common_params_parse(int, char**, common_params&, llama_example, void (*)(int, char**)) [1147]
[1123]   0.0    0.00    0.00       3         std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, common_arg*> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1123]
-----------------------------------------------
                0.00    0.00       2/2           llm_tokenizer_bpe_session::tokenize(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<int, std::allocator<int> >&) [59]
[1124]   0.0    0.00    0.00       2         unicode_regex_split(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1124]
                0.00    0.00      18/872707      unicode_cpt_to_utf8[abi:cxx11](unsigned int) [966]
                0.00    0.00      14/733         void std::vector<double, std::allocator<double> >::_M_realloc_append<double const&>(double const&) [993]
                0.00    0.00      10/10          unicode_byte_to_utf8[abi:cxx11](unsigned char) [1069]
                0.00    0.00       6/409746      unicode_cpts_from_utf8(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [972]
                0.00    0.00       4/4           void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_append<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [1097]
                0.00    0.00       2/2           unicode_regex_split_custom_llama3(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<unsigned long, std::allocator<unsigned long> > const&) [1133]
                0.00    0.00       1/13          unicode_cpt_flags(unsigned int) [1067]
-----------------------------------------------
                0.00    0.00       1/2           llama_new_context_with_model [80]
                0.00    0.00       1/2           common_init_from_params(common_params&) [17]
[1125]   0.0    0.00    0.00       2         llama_token_bos_impl(llama_vocab const&) [1125]
-----------------------------------------------
                0.00    0.00       1/2           common_init_from_params(common_params&) [17]
                0.00    0.00       1/2           common_sampler_init(llama_model const*, common_sampler_params const&) [1149]
[1126]   0.0    0.00    0.00       2         llama_token_eos_impl(llama_vocab const&) [1126]
-----------------------------------------------
                0.00    0.00       2/2           main [7]
[1127]   0.0    0.00    0.00       2         ggml_threadpool_params_from_cpu_params(cpu_params const&) [1127]
                0.00    0.00       2/3           ggml_threadpool_params_init [260]
-----------------------------------------------
                0.00    0.00       2/2           main [7]
[1128]   0.0    0.00    0.00       2         print_usage(int, char**) [1128]
-----------------------------------------------
                0.00    0.00       1/2           llama_sampler_init_dist [354]
                0.00    0.00       1/2           llama_sampler_init_xtc [364]
[1129]   0.0    0.00    0.00       2         get_rng_seed(unsigned int) [1129]
-----------------------------------------------
                0.00    0.00       2/2           common_context_params_to_llama(common_params const&) [1161]
[1130]   0.0    0.00    0.00       2         kv_cache_type_from_str(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1130]
-----------------------------------------------
                0.00    0.00       2/2           ggml_backend_reg_by_name [267]
[1131]   0.0    0.00    0.00       2         ggml_backend_cpu_reg_get_name(ggml_backend_reg*) [1131]
-----------------------------------------------
                0.00    0.00       1/2           llm_load_tensors(llama_model_loader&, llama_model&, int, llama_split_mode, int, float const*, bool, bool (*)(float, void*), void*) [102]
                0.00    0.00       1/2           llama_new_context_with_model [80]
[1132]   0.0    0.00    0.00       2         ggml_backend_cpu_get_proc_address(ggml_backend_reg*, char const*) [1132]
-----------------------------------------------
